G,sigma2,num_samples,M,rho,NMC,mean_emp_loss,std_emp_loss,mean_displacement,std_displacement,mean_excess_loss,std_excess_loss,mean_oracle_loss,std_oracle_loss
4-modal,0.1,7500,7,0.1,10,0.0652721355897749,0.0024792333504309,0.010329350870036,0.0007839169062609,0.0216918381037788,0.0020817199787923,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,7,0.05,10,0.0549679752528609,0.0024658650701218,0.0103146350453342,0.0016314895495903,0.0113876777668647,0.0029794765906588,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,7,0.025,10,0.0577077667944032,0.0040233730770939,0.022211111540562,0.0028321562997184,0.014127469308407,0.004471463397193,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,7,0.01,10,0.0792713421244347,0.0104327153496794,0.0532881971548477,0.0092819059392105,0.0356910446384385,0.0106396306179111,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,7,0.001,10,0.1310725321705485,0.0133204023425276,0.1190091881147084,0.020636238160501,0.0874922346845523,0.0149670225822237,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,7,0.0001,10,0.134575899463503,0.0225856586794078,0.1231051056811803,0.0304341973042677,0.0909956019775069,0.0240214675914898,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,7,1e-05,10,0.1329293304413955,0.020892724159184,0.1238838566312863,0.0286630237143313,0.0893490329553994,0.0223677986468661,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,7,1e-06,10,0.1332129484324282,0.020927373374968,0.1223992107461244,0.0275944454503214,0.0896326509464321,0.0224388642347618,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,7,1e-07,10,0.1332344844970049,0.0206160256621896,0.1209926074830201,0.0273375733217516,0.0896541870110087,0.0226110932293229,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,7,1e-08,10,0.1284021991404213,0.0169818252447871,0.1188342557559954,0.0242048739841664,0.0848219016544252,0.0191558588601962,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,8,0.5,10,0.1357633742259459,0.0052649586551525,0.0606036412729366,0.0019175319021589,0.0921830767399497,0.0037987616808221,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,8,0.25,10,0.1027575542669889,0.0043461941062463,0.0340566841120005,0.0012186139051168,0.0591772567809927,0.0028842391773671,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,8,0.1,10,0.0696889783374279,0.0025359782199203,0.0134831837724326,0.0010057238061094,0.0261086808514318,0.0023547504654336,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,8,0.05,10,0.0564112448940853,0.0022800037690751,0.0094619759987301,0.0016492735237166,0.0128309474080891,0.0028843551163165,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,8,0.025,10,0.0517372886418997,0.0031937766543486,0.0118797685887764,0.0021221427293205,0.0081569911559036,0.0033701354508451,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,8,0.01,10,0.053274406950952,0.0053838512838115,0.0183837402336974,0.0039148483072631,0.0096941094649558,0.0047120553251303,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,8,0.001,10,0.0665555286995351,0.0107046452652383,0.0367399613953348,0.012024558541616,0.0229752312135389,0.0105128366628916,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,8,0.0001,10,0.0648632704896677,0.0116238703328192,0.0336586788025352,0.0111710247490065,0.0212829730036716,0.0113093415973803,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,8,1e-05,10,0.0653662345139046,0.0121331003042889,0.0346726172093292,0.0127543969345884,0.0217859370279084,0.0120540953898627,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,8,1e-06,10,0.0635163029080323,0.0091356196018638,0.0338923833198976,0.0092918359918113,0.0199360054220361,0.008429601582166,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,8,1e-07,10,0.0632751666961401,0.0097960596967493,0.0324998974163326,0.0094925349138185,0.019694869210144,0.0093550367177067,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,8,1e-08,10,0.0644675920418911,0.010185723327419,0.0345536982815593,0.0109998961181723,0.020887294555895,0.0093760223592596,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,9,0.5,10,0.1358171855558773,0.0053153114422524,0.0606446459669119,0.0019601107682528,0.0922368880698811,0.0038249094943425,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,9,0.25,10,0.1037983299745078,0.0043435000482333,0.0350613886445182,0.0013166006677551,0.0602180324885116,0.0029451168716691,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,9,0.1,10,0.0707869546282652,0.0024555357963261,0.0145503373179167,0.0011861695871502,0.027206657142269,0.0024534535782143,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,9,0.05,10,0.0561444353113701,0.002043972775915,0.0091690281967545,0.0014528492460486,0.012564137825374,0.0026500858426606,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,9,0.025,10,0.0497600618952479,0.0026251300171122,0.0100662774005168,0.0021794389737927,0.0061797644092517,0.0027191518678862,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,9,0.01,10,0.0485706298602677,0.0038088894440848,0.0145103751950844,0.0041401601956148,0.0049903323742716,0.0033081804446414,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,9,0.001,10,0.0583731747478676,0.0052409116179931,0.0274954044325983,0.0079272506561866,0.0147928772618715,0.0055337548217124,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,9,0.0001,10,0.0554847493395277,0.0066652931417046,0.0264840072298012,0.0096034839971411,0.0119044518535315,0.0063997264305802,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,9,1e-05,10,0.0566266872882165,0.0067137310893543,0.0275821227754006,0.008747405695974,0.0130463898022203,0.0052050866935833,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,9,1e-06,10,0.0557384472252523,0.0059419550053294,0.0289295809383192,0.0103616378886992,0.0121581497392561,0.0055957700220913,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,9,1e-07,10,0.0565626026699503,0.0065346834581698,0.0269153614204044,0.0094392761317846,0.0129823051839542,0.0057403225910818,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,9,1e-08,10,0.0565345367849451,0.0054939112491206,0.0274545851883949,0.0092831507519843,0.012954239298949,0.0049036963419331,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,10,0.5,10,0.1360493264886282,0.0052914583106114,0.0608504918272111,0.0019145022219501,0.0924690290026321,0.0038074158996804,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,10,0.25,10,0.1044610623362032,0.0042196277204038,0.0356715195031096,0.0012620396646056,0.060880764850207,0.0028411827657358,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,10,0.1,10,0.071800198744587,0.0023559879653582,0.0154773924248103,0.0013962785147466,0.0282199012585909,0.0024104541763111,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,10,0.05,10,0.0573906795435816,0.0019869873990647,0.0101962653701723,0.0015292217867061,0.0138103820575854,0.0024900900377341,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,10,0.025,10,0.0511647573949487,0.0023241731582739,0.0112726773878266,0.0020542353149775,0.0075844599089526,0.0020779928612186,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,10,0.01,10,0.0508478094156981,0.0038556074482987,0.0166933974982481,0.0035279650196203,0.0072675119297019,0.0018605882297467,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,10,0.001,10,0.0618791532978747,0.0085575621321561,0.0333518525291937,0.0087778788457246,0.0182988558118785,0.0073636871635677,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,10,0.0001,10,0.0627619818183866,0.009846338566963,0.034565609235962,0.012951097530058,0.0191816843323905,0.0096165065713446,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,10,1e-05,10,0.059506030191111,0.008769530219051,0.0305458111843018,0.0112034181325271,0.0159257327051148,0.0076586188604782,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,10,1e-06,10,0.0613250088540113,0.0097909351587222,0.0331905188001225,0.0112893407295526,0.0177447113680151,0.0086979109394247,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,10,1e-07,10,0.0614860167154703,0.009976811832877,0.0327307014561759,0.0127249043233666,0.0179057192294741,0.0093805372176249,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,10,1e-08,10,0.0607191663055515,0.0075920957250471,0.0329691890479356,0.0100049071610255,0.0171388688195553,0.0071153762928123,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,12,0.5,10,0.1366090796362991,0.0053884120915234,0.0613751003192643,0.0019606666081195,0.0930287821503029,0.0038571550066797,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,12,0.25,10,0.1061563592317621,0.0043469604681378,0.0373038040380632,0.0013143604014097,0.062576061745766,0.0028074128433187,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,12,0.1,10,0.0747026347077252,0.0032381285109054,0.0182270495328419,0.0016591435606699,0.0311223372217291,0.0031888296023155,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,12,0.05,10,0.0615514792600395,0.0027452898891009,0.0139567592147631,0.0020500702136047,0.0179711817740434,0.0032098816892987,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,12,0.025,10,0.0571500068244716,0.0029969902875541,0.0165365263618006,0.0023446992489675,0.0135697093384755,0.0028662556724915,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,12,0.01,10,0.0609640700778697,0.0039979434231789,0.0259587586486957,0.0032801504134273,0.0173837725918735,0.0031073369155734,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,12,0.001,10,0.0766948141369449,0.0078719763490248,0.0480867758007654,0.0114403363054912,0.0331145166509488,0.0086210240741278,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,12,0.0001,10,0.0759493863954827,0.0057651001295916,0.0482024713019258,0.0116019582962289,0.0323690889094866,0.0081637625525215,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,12,1e-05,10,0.0775371727958669,0.0088442114015276,0.0494111707801349,0.013823976851166,0.0339568753098708,0.0100210901424831,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,12,1e-06,10,0.0783434712738952,0.0082128328382262,0.0494498499645216,0.0131371891437075,0.0347631737878991,0.0096709006860445,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,12,1e-07,10,0.0772876020338117,0.0104541872128592,0.0480064565024675,0.0140573201408498,0.0337073045478155,0.011621319802759,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,12,1e-08,10,0.0771710200667851,0.0071129561925277,0.0495542914682756,0.0138092608086511,0.0335907225807889,0.0085895934427583,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,15,0.5,10,0.1375358428107011,0.0053894972489568,0.0623550454718583,0.0019957558755114,0.0939555453247049,0.0039584912311064,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,15,0.25,10,0.1094132147557209,0.0043293952286215,0.040699584545505,0.0015655813019905,0.0658329172697248,0.0031904682011087,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,15,0.1,10,0.0815590727677766,0.0038501355969928,0.0255313898976515,0.0028864296488698,0.0379787752817804,0.0041584572941039,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,15,0.05,10,0.0719545495037469,0.0042142335937703,0.0251661691422738,0.0036786059444987,0.0283742520177507,0.0044149928361677,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,15,0.025,10,0.0728512746454307,0.0068745473150774,0.033754772925094,0.0067010604631822,0.0292709771594345,0.0064608758538802,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,15,0.01,10,0.0882240845285359,0.0109401175505762,0.0565542744393961,0.0107306490058066,0.0446437870425397,0.009918872612943,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,15,0.001,10,0.1031972710818681,0.0165469803222798,0.0765501828567527,0.0131630968199468,0.059616973595872,0.0149498880461376,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,15,0.0001,10,0.1039166336022972,0.0155594476079244,0.0765333722499185,0.0128533853986622,0.060336336116301,0.0135121770650209,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,15,1e-05,10,0.1047675100042468,0.0146660320513774,0.0783623918940885,0.01351101759726,0.0611872125182507,0.0128259450132114,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,15,1e-06,10,0.105939771776574,0.0131015484131863,0.0801686404879537,0.0121127831485131,0.0623594742905779,0.0108652277027299,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,15,1e-07,10,0.1056942336337555,0.0144002481837326,0.078798204633606,0.0129549875858226,0.0621139361477594,0.0126102103631509,0.0435802974859961,0.0036159629560668
4-modal,0.1,7500,15,1e-08,10,0.1058628937356749,0.0139471541643236,0.0794240652746343,0.0122933423999844,0.0622825962496787,0.012298290185743,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,1,0.5,10,0.1906573786710735,0.005645408307503,0.10897376676657,0.0020927493737662,0.1470770811850774,0.0045709047991151,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,1,0.25,10,0.1906573786710735,0.005645408307503,0.10897376676657,0.0020927493737662,0.1470770811850774,0.0045709047991151,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,1,0.1,10,0.1906573786710735,0.005645408307503,0.10897376676657,0.0020927493737662,0.1470770811850774,0.0045709047991151,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,1,0.05,10,0.1906573786710735,0.005645408307503,0.10897376676657,0.0020927493737662,0.1470770811850774,0.0045709047991151,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,1,0.025,10,0.1906573786710735,0.005645408307503,0.10897376676657,0.0020927493737662,0.1470770811850774,0.0045709047991151,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,1,0.01,10,0.1906573786710735,0.005645408307503,0.10897376676657,0.0020927493737662,0.1470770811850774,0.0045709047991151,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,1,0.001,10,0.1906573786710735,0.005645408307503,0.10897376676657,0.0020927493737662,0.1470770811850774,0.0045709047991151,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,1,0.0001,10,0.1906573786710735,0.005645408307503,0.10897376676657,0.0020927493737662,0.1470770811850774,0.0045709047991151,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,1,1e-05,10,0.1906573786710735,0.005645408307503,0.10897376676657,0.0020927493737662,0.1470770811850774,0.0045709047991151,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,1,1e-06,10,0.1906573786710735,0.005645408307503,0.10897376676657,0.0020927493737662,0.1470770811850774,0.0045709047991151,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,1,1e-07,10,0.1906573786710735,0.005645408307503,0.10897376676657,0.0020927493737662,0.1470770811850774,0.0045709047991151,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,1,1e-08,10,0.1906573786710735,0.005645408307503,0.10897376676657,0.0020927493737662,0.1470770811850774,0.0045709047991151,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,2,0.5,10,0.190423616299252,0.0056321063167434,0.1087932427361762,0.0020560431160176,0.1468433188132558,0.0045339332871426,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,2,0.25,10,0.1902279020992476,0.0056208149336577,0.1086513584701259,0.0020205914625928,0.1466476046132514,0.0044994832349882,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,2,0.1,10,0.1898575071265653,0.0055953602921906,0.1084474651795213,0.0019208295614443,0.1462772096405692,0.0044075870565034,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,2,0.05,10,0.1893198034458678,0.0055365820720307,0.1080561266237012,0.0018482446116748,0.1457395059598716,0.0042937630349349,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,2,0.025,10,0.1893198034458678,0.0055365820720307,0.1080561266237012,0.0018482446116748,0.1457395059598716,0.0042937630349349,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,2,0.01,10,0.1893198034458678,0.0055365820720307,0.1080561266237012,0.0018482446116748,0.1457395059598716,0.0042937630349349,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,2,0.001,10,0.1893198034458678,0.0055365820720307,0.1080561266237012,0.0018482446116748,0.1457395059598716,0.0042937630349349,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,2,0.0001,10,0.1893198034458678,0.0055365820720307,0.1080561266237012,0.0018482446116748,0.1457395059598716,0.0042937630349349,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,2,1e-05,10,0.1893198034458678,0.0055365820720307,0.1080561266237012,0.0018482446116748,0.1457395059598716,0.0042937630349349,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,2,1e-06,10,0.1893198034458678,0.0055365820720307,0.1080561266237012,0.0018482446116748,0.1457395059598716,0.0042937630349349,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,2,1e-07,10,0.1893198034458678,0.0055365820720307,0.1080561266237012,0.0018482446116748,0.1457395059598716,0.0042937630349349,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,2,1e-08,10,0.1893198034458678,0.0055365820720307,0.1080561266237012,0.0018482446116748,0.1457395059598716,0.0042937630349349,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,3,0.5,10,0.1888599677350131,0.0056064913486195,0.107481099619619,0.0020351506436765,0.145279670249017,0.0044447358124376,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,3,0.25,10,0.1873879066883496,0.0055695966036715,0.106318616029978,0.001989314168414,0.1438076092023535,0.0043268295844593,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,3,0.1,10,0.1845263391527208,0.0054889278765691,0.1044060458903227,0.0019559178358689,0.1409460416667246,0.0040855668560948,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,3,0.05,10,0.1804371753955339,0.0053033730117352,0.1014225938078467,0.0018968948830537,0.1368568779095378,0.0038415658754275,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,3,0.025,10,0.1795784622944501,0.0052707202150616,0.1008876517857143,0.0018636678637566,0.1359981648084539,0.0037869172868069,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,3,0.01,10,0.1794688504997474,0.0052725410948317,0.1008336973859734,0.0018759982947975,0.1358885530137513,0.0037717761223662,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,3,0.001,10,0.1794688504997474,0.0052725410948317,0.1008336973859734,0.0018759982947975,0.1358885530137513,0.0037717761223662,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,3,0.0001,10,0.1794688504997474,0.0052725410948317,0.1008336973859734,0.0018759982947975,0.1358885530137513,0.0037717761223662,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,3,1e-05,10,0.1794688504997474,0.0052725410948317,0.1008336973859734,0.0018759982947975,0.1358885530137513,0.0037717761223662,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,3,1e-06,10,0.1794688504997474,0.0052725410948317,0.1008336973859734,0.0018759982947975,0.1358885530137513,0.0037717761223662,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,3,1e-07,10,0.1794688504997474,0.0052725410948317,0.1008336973859734,0.0018759982947975,0.1358885530137513,0.0037717761223662,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,3,1e-08,10,0.1794688504997474,0.0052725410948317,0.1008336973859734,0.0018759982947975,0.1358885530137513,0.0037717761223662,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,4,0.5,10,0.1588794669801158,0.0051081980543359,0.0818852811188785,0.0017703517965876,0.1152991694941196,0.0040379132033766,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,4,0.25,10,0.1319337963499647,0.0046573177647302,0.0596697691919469,0.0015262759549626,0.0883534988639685,0.0035708889829143,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,4,0.1,10,0.0942097399167826,0.0037501878388274,0.0329331505151709,0.0011170766980433,0.0506294424307865,0.002745237823118,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,4,0.05,10,0.0860770575773578,0.0042021353763492,0.0325634508455572,0.0010699896995269,0.0424967600913617,0.0027704938191293,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,4,0.025,10,0.0906546404422427,0.0040968561078384,0.045299229408379,0.0020507194925725,0.0470743429562465,0.0031490994397035,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,4,0.01,10,0.1455159884094101,0.0134068888000326,0.1178283179489063,0.0187892401078178,0.101935690923414,0.0153842929733557,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,4,0.001,10,0.152082572551117,0.0124043963780078,0.1102347831916862,0.0129971839073431,0.1085022750651208,0.0128139436411486,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,4,0.0001,10,0.146064804433344,0.0117053536137434,0.1058679124795675,0.0154766048762051,0.1024845069473478,0.0106981799536676,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,4,1e-05,10,0.1471973392120865,0.0088338005616248,0.105977724948188,0.0111513368420345,0.1036170417260903,0.0099294719599564,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,4,1e-06,10,0.1440792512464516,0.0091495672703973,0.1042092113574596,0.0109894925473029,0.1004989537604554,0.0095738447052797,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,4,1e-07,10,0.1462501622857828,0.0131005425227641,0.1051336745491798,0.0145529126018062,0.1026698647997866,0.0120850886040398,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,4,1e-08,10,0.14279441127959,0.0116999960730195,0.1011298660797058,0.0171568554764727,0.0992141137935938,0.0140284143118834,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,5,0.5,10,0.141860568142978,0.0048551652273768,0.0667061226150606,0.0014967367619096,0.0982802706569819,0.0036747788117489,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,5,0.25,10,0.1054008556918224,0.0041229414462007,0.0367942250528477,0.0010556964168323,0.0618205582058262,0.0028537837375962,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,5,0.1,10,0.0660246161694241,0.0026892861716842,0.0110003758485185,0.0005945167489866,0.0224443186834279,0.0019683544540516,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,5,0.05,10,0.0558468303654534,0.0025789097258754,0.0113062115225037,0.0006404055275241,0.0122665328794573,0.0017976749011614,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,5,0.025,10,0.0640821879635096,0.0039688117939251,0.0294219352013279,0.0022500763782404,0.0205018904775135,0.0027822024356387,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,5,0.01,10,0.1249437389157686,0.0079960392831745,0.108783611056222,0.0062568408614828,0.0813634414297724,0.0062485805659755,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,5,0.001,10,0.1539254864650537,0.0190749740510767,0.137469507508828,0.0240165632880992,0.1103451889790576,0.0209916286516028,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,5,0.0001,10,0.1575090555952487,0.013762421963067,0.137938513875523,0.0198908720546193,0.1139287581092526,0.0149261050218529,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,5,1e-05,10,0.1570984440907711,0.0125791570357502,0.1423193234609761,0.0169400771975944,0.1135181466047749,0.0133935103130253,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,5,1e-06,10,0.1563694924565429,0.0110299157549143,0.143318298284453,0.0133793048338897,0.1127891949705467,0.0132412234510305,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,5,1e-07,10,0.1497683059458356,0.0117435663718058,0.1306345203633317,0.0153191293143262,0.1061880084598394,0.0126523019317393,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,5,1e-08,10,0.1512676281288782,0.0146963612436135,0.1361263598442516,0.0177342036894927,0.107687330642882,0.0164138480893902,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,6,0.5,10,0.1384437579876852,0.0050238896170397,0.0635181370823741,0.0016339962505337,0.094863460501689,0.0037639612998472,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,6,0.25,10,0.101517871705216,0.0042786989855653,0.0333519746846352,0.0011085931240727,0.0579375742192199,0.0028680292682409,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,6,0.1,10,0.0636685104659788,0.0027191752470839,0.0092974568422027,0.0003634149893731,0.0200882129799827,0.0018688851730604,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,6,0.05,10,0.0537204861160925,0.0025839302614626,0.0103356749711677,0.0012691775346229,0.0101401886300963,0.001986101798064,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,6,0.025,10,0.0603131023514835,0.0053734086136232,0.0270568182496061,0.0048489901570033,0.0167328048654874,0.0039704689759775,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,6,0.01,10,0.1032258646473095,0.0164227030440453,0.0863708467693372,0.0161730609058603,0.0596455671613134,0.0146722660964941,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,6,0.001,10,0.1566600024349357,0.0232535617998785,0.1471516081221024,0.0271536103976924,0.1130797049489396,0.0215398274033519,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,6,0.0001,10,0.1530238909763441,0.0175102740348281,0.1413150160453077,0.0232952567340636,0.109443593490348,0.0152175630046073,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,6,1e-05,10,0.154268797137028,0.0176858909463953,0.1468843484674333,0.0178237880780563,0.1106884996510318,0.0152595593483269,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,6,1e-06,10,0.1541070274349864,0.0179230168543027,0.140194109566281,0.0168022194929018,0.1105267299489903,0.0168372404192487,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,6,1e-07,10,0.1514376834043193,0.0196372961444663,0.1398358450229112,0.0202515736506614,0.1078573859183232,0.0178713799307884,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,6,1e-08,10,0.1554908764584172,0.023063015304148,0.1460481579376986,0.0214704428563507,0.1119105789724211,0.0205666224557714,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,7,0.5,10,0.136306274827723,0.0049024804123745,0.0613633319901366,0.0015923103453518,0.0927259773417269,0.0036907965260738,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,7,0.25,10,0.1005102349341346,0.0041265581106099,0.0322871233989442,0.0010370312979643,0.0569299374481384,0.0027710578356115,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,7,0.1,10,0.0650455456510743,0.0025712752292484,0.0102345330996263,0.000613137659979,0.0214652481650781,0.0022216105458342,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,7,0.05,10,0.0547171588856976,0.0022662073023386,0.0101944477202233,0.0011544002305863,0.0111368613997015,0.0024240928221362,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,7,0.025,10,0.0570420801332041,0.0037206974092541,0.0217243225029192,0.0028886306047438,0.0134617826472079,0.0039457110027593,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,7,0.01,10,0.0766028591736101,0.0085316774644527,0.0512431333938272,0.0074640157103029,0.0330225616876139,0.0081454139757268,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,7,0.001,10,0.128618067282317,0.0249462124699921,0.1147599289840574,0.0207791831859073,0.0850377697963209,0.0241973159923616,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,7,0.0001,10,0.1250768529461549,0.0225335611316332,0.1127088421834413,0.0183058706503404,0.0814965554601588,0.0232333794380999,0.0435802974859961,0.0036159629560668
4-modal,0.1,10000,7,1e-05,10,0.1261436717087456,0.0199067194986026,0.112531084981711,0.0200035947637881,0.0825633742227495,0.0198414363199076,0.0435802974859961,0.0036159629560668
