G,sigma2,num_samples,M,rho,mean_emp_loss,std_emp_loss,mean_displacement,std_displacement,mean_excess_loss,std_excess_loss,mean_oracle_loss,std_oracle_loss,NMC
1-modal,0.1,1000,30,0.5,0.0935060895995587,0.0187917284166676,0.056043952023016,0.0190421512271144,0.058873814725724,0.0195639990112168,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,1000,30,0.25,0.1015838143042708,0.0232646588549595,0.0663910260540491,0.0239390772368576,0.0669515394304361,0.0239937997552529,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,1000,30,0.1,0.1140972752595387,0.0312155904488112,0.080413784840135,0.0322725509427145,0.079465000385704,0.0318054229229542,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,1000,30,0.05,0.1274074738821811,0.0354004627320211,0.0945714016747116,0.0359739369493602,0.0927751990083464,0.0358491598939288,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,1000,30,0.025,0.1340695188285417,0.0377891526373457,0.101530186085614,0.0394726717417668,0.099437243954707,0.0383400854973567,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,1000,30,0.01,0.1353531631580017,0.0366014979816513,0.1030270947531855,0.0363954715375268,0.100720888284167,0.0369739468192565,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,1000,30,0.001,0.1336906909873521,0.0354637748293751,0.1017829197391186,0.0363919395780501,0.0990584161135174,0.0358382596864508,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,1000,30,0.0001,0.1325269306184194,0.0359103415589361,0.1008350428420451,0.0369637281060197,0.0978946557445846,0.0363516858712026,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,1000,30,1e-05,0.1334983413115813,0.0354321510371012,0.1014493223324741,0.0364022206573401,0.0988660664377466,0.0358167538960158,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,1000,30,1e-06,0.1341162942475034,0.0367742141381343,0.1029334605967773,0.0378803673692738,0.0994840193736687,0.0372009348470522,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,1000,30,1e-07,0.1338878025324939,0.0363182617538925,0.101995825506849,0.0375716946684223,0.0992555276586592,0.0367844231753406,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,1000,30,1e-08,0.1331114819669885,0.0365988577556391,0.1016405499892626,0.0372123481611265,0.0984792070931538,0.0370923738601257,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,1000,50,0.5,0.2542866042766848,0.047605555418207,0.2187365008205678,0.0461743567660774,0.21965432940285,0.0481798904295063,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,1000,50,0.25,0.2915253517965205,0.0495049599038861,0.2579660062509421,0.0466899801307603,0.2568930769226858,0.0499591088146662,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,1000,50,0.1,0.3326309203526802,0.0578767537792748,0.3015801017065594,0.0530561918294028,0.2979986454788456,0.058310484273568,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,1000,50,0.05,0.3365271297585456,0.0527468686945895,0.3084214480055752,0.0501261730936452,0.3018948548847109,0.053041841382401,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,1000,50,0.025,0.3354380321647915,0.0539395298903565,0.3080976286755091,0.0498423209018025,0.3008057572909567,0.0543458948452954,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,1000,50,0.01,0.3317930519419282,0.0529960227477009,0.3036133355762034,0.05031968408585,0.2971607770680936,0.0534658642043663,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,1000,50,0.001,0.3341206301150892,0.0539378629695712,0.3058993963502937,0.0513938656383142,0.2994883552412545,0.0544469650581445,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,1000,50,0.0001,0.3340787529840608,0.0529886286889509,0.305383984210701,0.0499840516727814,0.2994464781102262,0.0534565019806803,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,1000,50,1e-05,0.3342993961826659,0.0543522402238036,0.3056910868455554,0.0518389312485515,0.2996671213088312,0.0548383899477657,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,1000,50,1e-06,0.3353092347018142,0.0544483098764471,0.3067826719942185,0.0513891336106287,0.3006769598279794,0.0548927269388948,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,1000,50,1e-07,0.3341042844594745,0.0541805636535599,0.3060765078816242,0.0514389247351275,0.2994720095856397,0.054697190314947,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,1000,50,1e-08,0.3351256069208029,0.054139862987853,0.3075456466661759,0.0515259814132762,0.3004933320469682,0.0546147660792292,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,2500,30,0.5,0.0618833430330381,0.0106819009533432,0.0238993464509036,0.0089517947560865,0.0272510681592034,0.0103268984501595,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,2500,30,0.25,0.0628207776207068,0.0119012645155925,0.0267062827898238,0.0103586520555939,0.0281885027468721,0.011483946228845,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,2500,30,0.1,0.0661631511693325,0.0149818743934171,0.0317629681364376,0.0130039015010758,0.0315308762954978,0.0143995161211821,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,2500,30,0.05,0.0720229670479154,0.0195975864935529,0.038083855138276,0.0176312500319375,0.0373906921740807,0.0189423798163999,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,2500,30,0.025,0.0777100016161208,0.0214013870277642,0.0454217425932456,0.0212674508420229,0.0430777267422861,0.020861619448554,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,2500,30,0.01,0.0780436063569682,0.0219187109829402,0.04626685014706,0.0236671315222574,0.0434113314831335,0.0212979902660762,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,2500,30,0.001,0.0768649021149855,0.0219841172925207,0.0452142274466782,0.0221053519592739,0.0422326272411508,0.0214275475780303,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,2500,30,0.0001,0.0762191523454519,0.0218005111283166,0.0436820217741011,0.0221816665816705,0.0415868774716172,0.0212755963794121,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,2500,30,1e-05,0.078340797951447,0.0258722213345024,0.0471882356919799,0.0281012011855807,0.0437085230776123,0.0252863547897844,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,2500,30,1e-06,0.0764574174906602,0.0220218319313211,0.0447106936900828,0.0227208947465738,0.0418251426168255,0.0214587452058638,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,2500,30,1e-07,0.0764170151377982,0.020273866591447,0.044156740922665,0.020314957598308,0.0417847402639635,0.019635109638783,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,2500,30,1e-08,0.0756784715702405,0.0214720053042416,0.044198366319679,0.0234144074460323,0.0410461966964058,0.0209404177946422,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,2500,50,0.5,0.1463388454927937,0.042590283641806,0.1078421417489951,0.0427032447798388,0.111706570618959,0.0417758700872162,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,2500,50,0.25,0.1608914310932648,0.0407857562669456,0.1244189310538632,0.0403723888505593,0.1262591562194301,0.0401183741496432,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,2500,50,0.1,0.1884290462779868,0.0431826648133258,0.1541671690788025,0.0429784370667663,0.1537967714041521,0.0427951470264024,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,2500,50,0.05,0.1985632841346896,0.044974253206964,0.164726531071159,0.0460978587495514,0.1639310092608548,0.0446093254409546,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,2500,50,0.025,0.2040170108373379,0.0455941184556928,0.1705730183328321,0.0454485915115199,0.1693847359635032,0.0451921107991526,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,2500,50,0.01,0.2058542389573995,0.0476327464845862,0.1737878443355029,0.0490164075091308,0.1712219640835648,0.0472489485767332,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,2500,50,0.001,0.2067691489216671,0.047271819204185,0.1744597733063691,0.0479250254355201,0.1721368740478324,0.0468565454242589,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,2500,50,0.0001,0.2029512185593106,0.0445032524583534,0.1698423150698597,0.045282813730544,0.1683189436854759,0.0441176524493955,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,2500,50,1e-05,0.2040428284799532,0.0464911108355147,0.1711094158097422,0.0474189458021376,0.1694105536061186,0.0460745783355443,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,2500,50,1e-06,0.2061545302261437,0.0468264615032432,0.1736508633871033,0.0473013470704793,0.171522255352309,0.0464162534202919,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,2500,50,1e-07,0.2048264815918742,0.0481071573444195,0.1724115630268777,0.0494155645134205,0.1701942067180396,0.047671212990187,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,2500,50,1e-08,0.2042264114919712,0.0474062774068439,0.1710421965570713,0.0477218636378391,0.1695941366181365,0.0469720911721457,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,5000,30,0.5,0.0513536341201209,0.0053283008386719,0.0150991763815657,0.0051546295643738,0.0167213592462862,0.0052395639509863,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,5000,30,0.25,0.0498734883465871,0.0071153012512484,0.0158403678817137,0.0068464627649239,0.0152412134727524,0.0069824207794364,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,5000,30,0.1,0.0503256704565258,0.00942495259785,0.0181513011707015,0.0093416749538717,0.0156933955826911,0.0094081294673836,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,5000,30,0.05,0.0525933997190986,0.0107334459728713,0.0213451892978359,0.0108001446409616,0.0179611248452639,0.0106887851873121,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,5000,30,0.025,0.0576468529233979,0.0154720287471485,0.0269407136803443,0.0159586580600139,0.0230145780495632,0.0154006196333798,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,5000,30,0.01,0.0603575757223142,0.0134710655395352,0.0298504885093033,0.0152512456994707,0.0257253008484795,0.0135878148339799,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,5000,30,0.001,0.0621117638810403,0.0144791788714763,0.0316789988764494,0.0158624672729475,0.0274794890072056,0.0144379027068728,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,5000,30,0.0001,0.0631995987655752,0.0157519184257972,0.0331550860198355,0.0166995588497741,0.0285673238917405,0.0155646500187794,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,5000,30,1e-05,0.0618213896757084,0.0141650248055621,0.031502795105015,0.015007872683145,0.0271891148018737,0.0141157215231475,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,5000,30,1e-06,0.0629446270203112,0.0145841400525681,0.0330151114579721,0.0169657334994641,0.0283123521464765,0.0144898759158551,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,5000,30,1e-07,0.0623695634319028,0.0154455031845951,0.0324793840327429,0.0168267971988183,0.0277372885580681,0.0154566331209128,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,5000,30,1e-08,0.061762100256807,0.0139253010112129,0.0325400772631154,0.0148475368497733,0.0271298253829722,0.0138628364479092,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,5000,50,0.5,0.0863500350526422,0.0132473464087967,0.0499002913517511,0.0129077201708734,0.0517177601788075,0.0130159323233338,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,5000,50,0.25,0.0904311459319724,0.016653843660601,0.0561238313046944,0.0173924680340689,0.0557988710581377,0.0163908793045209,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,5000,50,0.1,0.100120788067322,0.0263911713699582,0.0675930404242015,0.0285068987789945,0.0654885131934873,0.0262781844702591,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,5000,50,0.05,0.1078064933849723,0.0293022661949858,0.0762800009076182,0.0312653417898844,0.0731742185111376,0.029082442835484,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,5000,50,0.025,0.1160554269746446,0.0308811660892098,0.0852960341013504,0.031905643099782,0.0814231521008099,0.0305923550805583,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,5000,50,0.01,0.1188122860728974,0.0313726920920189,0.0881540261656293,0.0327199892115598,0.0841800111990627,0.0311849501264272,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,5000,50,0.001,0.1193796270540271,0.0311289434232111,0.0892556830543211,0.0332366860646406,0.0847473521801924,0.0309059697143388,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,5000,50,0.0001,0.1176647166665606,0.0319063472145169,0.0874383092894036,0.0334724465929536,0.0830324417927258,0.0317671634986403,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,5000,50,1e-05,0.1210712040964556,0.0319270061095812,0.090884847931574,0.0338747830213209,0.0864389292226208,0.0317813886013795,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,5000,50,1e-06,0.1196233370446575,0.0312077720917248,0.0894916044805157,0.0329349994736542,0.0849910621708228,0.0310464223244385,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,5000,50,1e-07,0.1201973063535302,0.0339200957885729,0.0898857729507731,0.0358839027733643,0.0855650314796955,0.0338111727212279,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,5000,50,1e-08,0.1185670367414131,0.0304438722319195,0.0887622669656492,0.0323390767804392,0.0839347618675784,0.0302888262222779,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,7500,30,0.5,0.0463024629125441,0.0032571271191851,0.0091854388841745,0.001870611615223,0.0116701880387094,0.0033491018754573,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,7500,30,0.25,0.0446922496711832,0.0036939498917379,0.0097760677885607,0.0022528808593939,0.0100599747973485,0.0035056383595321,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,7500,30,0.1,0.0448276929131507,0.0041577881815898,0.0119961361240239,0.0025392900537763,0.010195418039316,0.0036991434627532,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,7500,30,0.05,0.0462008197562693,0.0054433013888683,0.0142523811436503,0.0040173992567438,0.0115685448824346,0.0049028630640861,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,7500,30,0.025,0.0485345090829879,0.0085702557794998,0.0171814748017891,0.0074182848600897,0.0139022342091532,0.0081060897263062,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,7500,30,0.01,0.0495623310697234,0.0099007726162927,0.0187260333999382,0.0083790953204908,0.0149300561958887,0.0094727436291879,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,7500,30,0.001,0.0503358996553022,0.0085746532739625,0.0188052981891407,0.0072576895463283,0.0157036247814675,0.008095896967662,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,7500,30,0.0001,0.0506006091043033,0.008850298600659,0.0185118320737381,0.0074063275954298,0.0159683342304686,0.0083753401930124,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,7500,30,1e-05,0.051221303504377,0.0095655008279542,0.0192149965945445,0.0083811458728288,0.0165890286305423,0.0092831042640813,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,7500,30,1e-06,0.0503356413700602,0.0089619455086675,0.0188626018845404,0.0077750113917875,0.0157033664962255,0.0085659929954182,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,7500,30,1e-07,0.0508713963723682,0.0087045849137166,0.0187579876149465,0.007365914823018,0.0162391214985335,0.0081970456343354,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,7500,30,1e-08,0.0500085884998395,0.0087265527270829,0.01812480899544,0.0074023655236644,0.0153763136260048,0.0083032042605822,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,7500,50,0.5,0.0674221236827543,0.008203544517578,0.0300045496186443,0.0086335291137779,0.0327898488089196,0.0081900536615472,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,7500,50,0.25,0.0684444104787518,0.0100865865536162,0.0332230542819915,0.0110219808655579,0.0338121356049171,0.0098957569679162,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,7500,50,0.1,0.0722392368259989,0.014066424474377,0.0390916300544696,0.0158847653405196,0.0376069619521642,0.0139606292847328,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,7500,50,0.05,0.078549897570593,0.0223580426533783,0.0463252690747888,0.0250958113372628,0.0439176226967583,0.0223833079396518,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,7500,50,0.025,0.0842409818953993,0.023637225135226,0.0520125224604765,0.0262157939966251,0.0496087070215646,0.0237187660191194,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,7500,50,0.01,0.0833213272429703,0.0247113980159618,0.0513769325842507,0.0266461264197967,0.0486890523691356,0.0247737349291116,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,7500,50,0.001,0.0845070636073073,0.0252251312714185,0.0535568409726109,0.0281808013252045,0.0498747887334726,0.0253842711716788,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,7500,50,0.0001,0.0848221943338875,0.02408147757821,0.0531624358832786,0.0266573802320466,0.0501899194600528,0.0241832167705386,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,7500,50,1e-05,0.0845521337157831,0.0238500453067191,0.0530528995751769,0.0266813853131821,0.0499198588419484,0.0238982179667209,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,7500,50,1e-06,0.083676151237625,0.023816650167378,0.0527951292356644,0.0262466017148694,0.0490438763637903,0.023910426884436,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,7500,50,1e-07,0.0851578649345235,0.0246130464437615,0.053370939427877,0.0268826143528422,0.0505255900606887,0.024646573967262,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,7500,50,1e-08,0.0844147480574973,0.0239602012071661,0.0532858245755139,0.0267524311432854,0.0497824731836626,0.0240593950747799,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,10000,30,0.5,0.0457577643372791,0.0030535114720898,0.0088911422979943,0.001715709341778,0.0111254894634444,0.0028998151065388,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,10000,30,0.25,0.0432903369614602,0.0032933737242247,0.0085588203741369,0.0019641983479064,0.0086580620876255,0.0028146205330833,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,10000,30,0.1,0.0423013582988746,0.0036956256744281,0.0092830993814913,0.0025989482363036,0.0076690834250399,0.002980618841776,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,10000,30,0.05,0.0423790738389514,0.004180217438643,0.0099973474330307,0.0029846232641105,0.0077467989651166,0.0033996493675519,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,10000,30,0.025,0.0435766924484382,0.0048078116173108,0.0115912809253003,0.0033174761083152,0.0089444175746034,0.003909380485579,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,10000,30,0.01,0.0459379082889944,0.0058755001664175,0.0143592425688387,0.0046482219842756,0.0113056334151597,0.0051059053657487,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,10000,30,0.001,0.0443150535424001,0.0048229753589195,0.0132347113400546,0.0038624982668274,0.0096827786685654,0.0043243483648384,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,10000,30,0.0001,0.0458304230496424,0.0073433150109016,0.0152125343110238,0.0063043679111313,0.0111981481758077,0.0072764770863054,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,10000,30,1e-05,0.0448919070094484,0.0058688945796947,0.0139167727880952,0.0046709515893582,0.0102596321356137,0.0055066155952226,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,10000,30,1e-06,0.0461192608085804,0.0066323955155317,0.0146960254204947,0.0053085369718608,0.0114869859347456,0.0060742930802803,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,10000,30,1e-07,0.0451325028417799,0.006060203504578,0.0139463077088311,0.0052159790143548,0.0105002279679451,0.0058342909581561,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,10000,30,1e-08,0.0456155443082622,0.0064130329027854,0.0146445370618846,0.0048156376921035,0.0109832694344275,0.0059769093274935,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,10000,50,0.5,0.0682493426634362,0.0085945643328427,0.0315591599783721,0.0092290640047252,0.0336170677896015,0.0091575259862594,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,10000,50,0.25,0.0688656754143842,0.0087068909603283,0.0343457147160955,0.009471597263973,0.0342334005405495,0.0091039395634112,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,10000,50,0.1,0.0711089392066042,0.0088697592626535,0.0381493268287562,0.0095955365193285,0.0364766643327695,0.0091901772619855,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,10000,50,0.05,0.0756110257264835,0.0096655967330964,0.0434140588972299,0.0102633209385225,0.0409787508526488,0.0097899282048061,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,10000,50,0.025,0.0840982000044451,0.0132889345168333,0.052969072605176,0.0134417368967545,0.0494659251306104,0.0131880439103935,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,10000,50,0.01,0.0839764495359314,0.014647608578089,0.0529677471246942,0.0146589424639935,0.0493441746620967,0.0143066240183194,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,10000,50,0.001,0.0847719454338242,0.0144049151342056,0.0541520389678701,0.0148100467677933,0.0501396705599895,0.014140136892767,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,10000,50,0.0001,0.083374427375833,0.0143750963177423,0.0528994360748388,0.0146853163654914,0.0487421525019983,0.0140185501796292,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,10000,50,1e-05,0.0843395575762552,0.0138576050991915,0.0541047430633511,0.0142176555917669,0.0497072827024205,0.0135898962548139,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,10000,50,1e-06,0.0846199223985821,0.0138855035525835,0.0543372161842516,0.0143135034685642,0.0499876475247474,0.0136329403502679,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,10000,50,1e-07,0.0831376602476911,0.0146163848860062,0.0526850541060909,0.0148652245156716,0.0485053853738563,0.0142397454985346,0.0346322748738347,0.0012842039582031,10.0
1-modal,0.1,10000,50,1e-08,0.0836357963209406,0.0143610585101861,0.0532281624538203,0.0147124181488943,0.0490035214471059,0.0140194980084706,0.0346322748738347,0.0012842039582031,10.0
2-modal,0.1,100,30,0.5,0.8972004920003125,0.306892172609043,0.8525696152401974,0.3089377244987803,0.8619216188634862,0.3065436022372323,0.0352788731368261,0.0013286888086392,10.0
2-modal,0.1,100,30,0.25,1.112048767421609,0.3055769813332721,1.069318021392477,0.3052856350320937,1.0767698942847828,0.3051427198441626,0.0352788731368261,0.0013286888086392,10.0
2-modal,0.1,100,30,0.1,1.2186064335878095,0.3316748540586643,1.179847148617658,0.3318233460399264,1.1833275604509836,0.3312145591944902,0.0352788731368261,0.0013286888086392,10.0
2-modal,0.1,100,30,0.05,1.233966943375138,0.3301981869165391,1.194526682399324,0.3300474004394599,1.198688070238312,0.3297431397409488,0.0352788731368261,0.0013286888086392,10.0
2-modal,0.1,100,30,0.025,1.2393805876919788,0.3233981237581554,1.2020161373288722,0.3206861408726023,1.204101714555153,0.3229412149215485,0.0352788731368261,0.0013286888086392,10.0
2-modal,0.1,100,30,0.01,1.2319035378348908,0.3328707797414703,1.1916258955946386,0.3328931790312525,1.1966246646980647,0.3323823804246079,0.0352788731368261,0.0013286888086392,10.0
2-modal,0.1,100,30,0.001,1.2355026316829545,0.3306694699812098,1.1920124666513174,0.3264466615114927,1.2002237585461282,0.3302096488376877,0.0352788731368261,0.0013286888086392,10.0
2-modal,0.1,100,30,0.0001,1.24237505637336,0.3173218142367708,1.2037874597981335,0.3138055221038997,1.207096183236534,0.3168512361534311,0.0352788731368261,0.0013286888086392,10.0
2-modal,0.1,100,30,1e-05,1.2390361329554906,0.3276641542310565,1.2010764673668086,0.3251591493782035,1.2037572598186643,0.3271694609181695,0.0352788731368261,0.0013286888086392,10.0
2-modal,0.1,100,30,1e-06,1.248014140054114,0.3177594306592949,1.205231702716693,0.3161448549582217,1.2127352669172875,0.3172945022797179,0.0352788731368261,0.0013286888086392,10.0
2-modal,0.1,100,30,1e-07,1.2444621279608246,0.3225791493745084,1.2041236223953902,0.3203623720035833,1.2091832548239985,0.3220649623084539,0.0352788731368261,0.0013286888086392,10.0
2-modal,0.1,100,30,1e-08,1.2350758360473797,0.3360564608067455,1.1944777188228506,0.3352680639378793,1.1997969629105536,0.3355732462562836,0.0352788731368261,0.0013286888086392,10.0
2-modal,0.1,100,50,0.5,2.475682902044663,0.3266423619678197,2.459640587279022,0.3343825361536273,2.440404028907837,0.3261481488699912,0.0352788731368261,0.0013286888086392,10.0
2-modal,0.1,100,50,0.25,2.582352336183772,0.3175185966675849,2.567425690921603,0.3282042596607776,2.5470734630469454,0.3169140337280844,0.0352788731368261,0.0013286888086392,10.0
2-modal,0.1,100,50,0.1,2.592600717004728,0.301479169225409,2.584679380050321,0.3150173664699048,2.5573218438679013,0.3008624173165668,0.0352788731368261,0.0013286888086392,10.0
2-modal,0.1,100,50,0.05,2.6000632344038825,0.3104077602746459,2.590090375062664,0.3157033710179263,2.564784361267056,0.3097950814259221,0.0352788731368261,0.0013286888086392,10.0
2-modal,0.1,100,50,0.025,2.590756438683945,0.3167734707095677,2.5815106535227166,0.3242522384142843,2.5554775655471187,0.3161981784991295,0.0352788731368261,0.0013286888086392,10.0
2-modal,0.1,100,50,0.01,2.599496332346196,0.3164423114841782,2.588202943962824,0.3260032007823273,2.5642174592093694,0.3158004538468166,0.0352788731368261,0.0013286888086392,10.0
2-modal,0.1,100,50,0.001,2.591874927352168,0.3044236808640673,2.582289656079113,0.3139472309859064,2.5565960542153414,0.3037878202034632,0.0352788731368261,0.0013286888086392,10.0
2-modal,0.1,100,50,0.0001,2.583547946886521,0.3076046777466287,2.5732474221310246,0.3169082765660511,2.5482690737496947,0.3070268345933283,0.0352788731368261,0.0013286888086392,10.0
2-modal,0.1,100,50,1e-05,2.588092211377898,0.306316417933657,2.579364178586817,0.3145855795543533,2.552813338241072,0.3056400560931618,0.0352788731368261,0.0013286888086392,10.0
2-modal,0.1,100,50,1e-06,2.573973036696484,0.3065134616631069,2.561544847800225,0.3182659251507519,2.538694163559657,0.3059018436470612,0.0352788731368261,0.0013286888086392,10.0
2-modal,0.1,100,50,1e-07,2.5799299589364155,0.3051325443010196,2.570590004401124,0.3137162039434734,2.5446510857995897,0.304510850434574,0.0352788731368261,0.0013286888086392,10.0
2-modal,0.1,100,50,1e-08,2.603414603865281,0.3209758109597616,2.592270007635112,0.3303378417052876,2.5681357307284545,0.320391919357844,0.0352788731368261,0.0013286888086392,10.0
2-modal,0.1,500,30,0.5,0.2595656417448376,0.0643466853358358,0.2164590657412767,0.0628799970267712,0.2242867686080114,0.0648160543727361,0.0352788731368261,0.0013286888086392,10.0
2-modal,0.1,500,30,0.25,0.3123742022158776,0.0828515233844,0.2718077225972614,0.081328342568759,0.2770953290790515,0.0831499069084079,0.0352788731368261,0.0013286888086392,10.0
2-modal,0.1,500,30,0.1,0.3840292065218068,0.1043804280399036,0.3465028334222904,0.101333344129253,0.3487503333849807,0.1043860158299706,0.0352788731368261,0.0013286888086392,10.0
2-modal,0.1,500,30,0.05,0.4226551579355919,0.111005982903974,0.3881045113147576,0.1106172544784575,0.3873762847987657,0.1111172558323182,0.0352788731368261,0.0013286888086392,10.0
