G,sigma2,num_samples,M,rho,NMC,mean_emp_loss,std_emp_loss,mean_displacement,std_displacement,mean_excess_loss,std_excess_loss
2-modal,0.1,7500,2,0.045,25,0.054924475505470804,0.002453897816145379,0.007808785224210412,0.0003057769673036166,0.012513389207540672,0.0011093539520420702
2-modal,0.1,7500,2,0.065,25,0.05504032184393193,0.0024578840929364784,0.007003974718769941,0.0001836144824905694,0.012629235546001798,0.0010809049013975021
2-modal,0.1,7500,2,0.085,25,0.05560196012161438,0.002460544974051975,0.00694688115308113,0.00021843733207940785,0.013190873823684246,0.001119402141546206
2-modal,0.1,7500,2,0.1,25,0.05617399889750172,0.0024735218126364727,0.007108376863177747,0.00023201535332080858,0.01376291259957159,0.001177240591456359
2-modal,0.1,7500,2,0.125,25,0.05723526083770172,0.002540393666473396,0.007587236312631632,0.0002653704887237269,0.014824174539771586,0.0013070791759266468
2-modal,0.1,7500,2,0.15,25,0.05839314638726934,0.0026132567510862904,0.00823839456326777,0.000321975374771904,0.015982060089339226,0.0014231105903364347
2-modal,0.1,7500,2,0.175,25,0.059631269726822644,0.002705176192011623,0.009020962845362291,0.0003898779807506406,0.017220183428892515,0.0015377286370919356
2-modal,0.1,7500,2,0.2,25,0.060938522090926754,0.0028237566311950946,0.009909649761544414,0.00046524816580088813,0.01852743579299663,0.0016715590085136793
2-modal,0.1,7500,3,0.015,25,0.06466079663025184,0.005049328576918437,0.021390514961894223,0.004243186670258237,0.02224971033232172,0.004278233702451577
2-modal,0.1,7500,3,0.025,25,0.0572424047736665,0.0029437413800302544,0.011912302920132532,0.0014481558578603474,0.014831318475736377,0.0018828310672748087
2-modal,0.1,7500,3,0.045,25,0.054934423370009366,0.0024391847052787218,0.00782434510674292,0.0003024212170974135,0.012523337072079232,0.001105953685627229
2-modal,0.1,7500,3,0.065,25,0.055040938003219554,0.0024477643582163726,0.007008721487848344,0.00018660622677174978,0.01262985170528941,0.0010779016510143302
2-modal,0.1,7500,3,0.085,25,0.0556083076055458,0.0024548705951692126,0.0069545243149575905,0.00022279725620576665,0.01319722130761567,0.0011190716028733115
2-modal,0.1,7500,3,0.1,25,0.05618164575147841,0.0024702150499800175,0.007115251786787989,0.00023570446417894202,0.013770559453548275,0.0011788990302355543
2-modal,0.1,7500,3,0.125,25,0.05724128127501679,0.002542503481677892,0.007594170023645629,0.0002679748113117137,0.014830194977086663,0.0013111839417271332
2-modal,0.1,7500,3,0.15,25,0.058399248765154003,0.0026156153600285516,0.008245318723558473,0.0003236755677261825,0.01598816246722387,0.0014282349008117937
2-modal,0.1,7500,3,0.175,25,0.05963626412076719,0.0027076001494237938,0.009027956749161263,0.0003915104314708065,0.017225177822837053,0.0015430852699483155
2-modal,0.1,7500,3,0.2,25,0.06094393377510836,0.0028269093512170353,0.009917019858300942,0.0004670472210384237,0.018532847477178233,0.00167758432508998
2-modal,0.1,7500,4,0.015,25,0.052670388093830144,0.0030775417843498937,0.010262710050915454,0.002207724773497566,0.010259301795900018,0.002542909747260375
2-modal,0.1,7500,4,0.025,25,0.05050021655237869,0.0024272374434752397,0.007472478598763041,0.001587624009414004,0.008089130254448572,0.0017860416705364616
2-modal,0.1,7500,4,0.045,25,0.049498059509013356,0.0019608015154076695,0.005250835110829265,0.0009654647288955407,0.007086973211083226,0.0013381590520041295
2-modal,0.1,7500,4,0.065,25,0.04967321057194127,0.0019861979564880167,0.0045053186026493865,0.0007336221120356252,0.007262124274011132,0.0013035569579600242
2-modal,0.1,7500,4,0.085,25,0.05020269610013876,0.002070827256442226,0.004275283901138344,0.0006653662235252274,0.007791609802208642,0.0013425107159838335
2-modal,0.1,7500,4,0.1,25,0.05074229485735987,0.0021834082250751768,0.004313748493980105,0.000658345495892303,0.008331208559429742,0.0013921437129735354
2-modal,0.1,7500,4,0.125,25,0.05179726940838838,0.0023588729735784255,0.0046225124175296286,0.0006750806071345411,0.009386183110458244,0.0014906945959641713
2-modal,0.1,7500,4,0.15,25,0.052990883246090636,0.0025398072850004207,0.0051333196902285825,0.0007102343348601764,0.010579796948160514,0.001613041000158023
2-modal,0.1,7500,4,0.175,25,0.054258140798766716,0.002715239658930636,0.005782820026147556,0.0007482299728450346,0.011847054500836585,0.0017558151033653386
2-modal,0.1,7500,4,0.2,25,0.055577332471717505,0.002860093961288357,0.00652691145484512,0.0007965019500498942,0.013166246173787383,0.0018817814460565729
2-modal,0.1,7500,5,0.015,25,0.05274203016851115,0.0029428834491364224,0.010374534987980813,0.002251075882555125,0.010330943870581028,0.002544281301049674
2-modal,0.1,7500,5,0.025,25,0.05054506397152398,0.0024250120267373487,0.007523776450680432,0.0015858415000716798,0.008133977673593855,0.001804132288164076
2-modal,0.1,7500,5,0.045,25,0.049509217832153576,0.0019930400333748603,0.005292524445433468,0.0009847176680031304,0.007098131534223444,0.0013663173295414672
2-modal,0.1,7500,5,0.065,25,0.049685415365412385,0.0020090034632608937,0.004532728685212234,0.0007406438561349881,0.0072743290674822485,0.0013155478124312506
2-modal,0.1,7500,5,0.085,25,0.05022293968208308,0.002096961179088816,0.004302251768505337,0.0006729877418139053,0.00781185338415295,0.0013630468659875461
2-modal,0.1,7500,5,0.1,25,0.050762973327775546,0.0022066237325627978,0.004335964402703186,0.0006651657144012856,0.008351887029845404,0.0014127233614973362
2-modal,0.1,7500,5,0.125,25,0.05181713112389477,0.002377266028008515,0.004646655263308516,0.0006782690044458868,0.00940604482596464,0.0015087447111817964
2-modal,0.1,7500,5,0.15,25,0.05301126006446796,0.0025506829859151367,0.005154425695775271,0.0007101894994644305,0.01060017376653783,0.0016241427703732425
2-modal,0.1,7500,5,0.175,25,0.054275298211596004,0.0027246998601336897,0.005804018991710816,0.0007478018090428828,0.01186421191366588,0.0017663459585142845
2-modal,0.1,7500,5,0.2,25,0.05559797690560726,0.0028708361177879173,0.006547990929761393,0.0007969556321501055,0.013186890607677137,0.0018942561160504028
2-modal,0.1,7500,6,0.015,25,0.04456740922110254,0.0017870801372549044,0.0015794948445063959,0.0005096489228335993,0.0021563229231724122,0.0006165197006677001
2-modal,0.1,7500,6,0.025,25,0.045358792745799265,0.0018004844812462234,0.0017813184650305432,0.000459353122091296,0.002947706447869135,0.0006530543805311713
2-modal,0.1,7500,6,0.045,25,0.04689201415957392,0.001843446324893455,0.0023677832357919303,0.00045430234934190313,0.004480927861643793,0.0008730407575563216
2-modal,0.1,7500,6,0.065,25,0.04833189646325216,0.001996797228420756,0.003002910759297022,0.0004825198996247574,0.0059208101653220255,0.0011385866241274286
2-modal,0.1,7500,6,0.085,25,0.0496753107557112,0.0021346738125851616,0.0036485315076754264,0.0005596167801732649,0.0072642244577810775,0.0013191227262189333
2-modal,0.1,7500,6,0.1,25,0.050637329546191996,0.002247853337890821,0.004146348949600187,0.0006204141387649418,0.008226243248261876,0.001414922416163471
2-modal,0.1,7500,6,0.125,25,0.0522075716773502,0.0024352872850851243,0.004997937136456516,0.0007075285888646046,0.009796485379420064,0.0015650083975810932
2-modal,0.1,7500,6,0.15,25,0.053732818617559144,0.002618833929700497,0.005862876340427061,0.0007766004166433504,0.011321732319629012,0.001714956389771871
2-modal,0.1,7500,6,0.175,25,0.055224546267797374,0.0027936670077790765,0.0067443779294131135,0.0008438086966446764,0.01281345996986724,0.0018661869602920658
2-modal,0.1,7500,6,0.2,25,0.05668132382304604,0.0029218708621693893,0.007628833027665374,0.0009020623766895184,0.014270237525115905,0.0019882691826086625
2-modal,0.1,7500,7,0.015,25,0.04475744139581048,0.0017715746372426095,0.001733037340816043,0.000639058589386173,0.0023463550978803415,0.0006780442144261983
2-modal,0.1,7500,7,0.025,25,0.04550625928582496,0.0017860158931035895,0.0018939449138994974,0.0005288886608463588,0.003095172987894841,0.0006832378223744761
2-modal,0.1,7500,7,0.045,25,0.04701038325090555,0.0018213924281108484,0.0024422228732104024,0.0004843624358690137,0.004599296952975418,0.0009072208195462449
2-modal,0.1,7500,7,0.065,25,0.04842963473822319,0.0019802241768776636,0.0030574374433963397,0.00048768656220926203,0.006018548440293061,0.00115545249868126
2-modal,0.1,7500,7,0.085,25,0.049754082851500875,0.0021181119937119497,0.0036917602376874766,0.0005541076382349504,0.007342996553570748,0.0013284215431708741
2-modal,0.1,7500,7,0.1,25,0.050704915366623554,0.002236880298816007,0.00418374834921341,0.0006126480279391129,0.008293829068693422,0.0014256724707420454
2-modal,0.1,7500,7,0.125,25,0.0522675689117422,0.0024316301239904825,0.005030335319004239,0.0007023095382591464,0.009856482613812077,0.0015824440530656538
2-modal,0.1,7500,7,0.15,25,0.053789665898525706,0.0026203083261620397,0.005894770652662434,0.0007762287320869467,0.01137857960059558,0.0017325888744750806
2-modal,0.1,7500,7,0.175,25,0.055281959606792136,0.0027984126598422027,0.0067757446991485405,0.0008466223612119516,0.012870873308862014,0.0018843903642896166
2-modal,0.1,7500,7,0.2,25,0.05673544369111085,0.002925654271496568,0.00765846002332832,0.0009059294193733371,0.014324357393180734,0.0020026254215721982
2-modal,0.1,7500,8,0.015,25,0.04540710603779519,0.00204605336763874,0.002307505604531263,0.0009116657632000398,0.0029960197398650624,0.0010995156322317844
2-modal,0.1,7500,8,0.025,25,0.045844784381049164,0.001920134541765247,0.0021668089255101825,0.0006312807483080646,0.003433698083119034,0.0008427889694041754
2-modal,0.1,7500,8,0.045,25,0.04707501413257702,0.0019279975815101047,0.0024474773749872856,0.0005631898277465577,0.004663927834646887,0.0009501010868448361
2-modal,0.1,7500,8,0.065,25,0.0483772915171531,0.0020399882921194952,0.002946107172308282,0.0005250409115755893,0.005966205219222968,0.0011616689740160074
2-modal,0.1,7500,8,0.085,25,0.04966932177169116,0.002145557350316919,0.003548168871117091,0.0005245211249392164,0.007258235473761035,0.001306057061234458
2-modal,0.1,7500,8,0.1,25,0.050617362236846535,0.0022506694624546976,0.004039697533987868,0.0005457844392356072,0.00820627593891641,0.0013980900978035093
2-modal,0.1,7500,8,0.125,25,0.05219769290611349,0.0024399156347067303,0.004910128945148584,0.0006038462057425765,0.009786606608183358,0.0015611928299883479
2-modal,0.1,7500,8,0.15,25,0.05375672758501002,0.0026287344398603454,0.005816608190848056,0.0006819925605892252,0.011345641287079886,0.0017215167726045543
2-modal,0.1,7500,8,0.175,25,0.05528780086040303,0.002812409625867711,0.0067445041105022386,0.000772422310180997,0.012876714562472897,0.001883142170451274
2-modal,0.1,7500,8,0.2,25,0.05678146310488865,0.00294902930032372,0.007670288459330271,0.0008612861005661351,0.014370376806958516,0.0020174128193902606
2-modal,0.1,10000,1,0.015,25,0.10011088029409397,0.004694912484711646,0.04223803563890573,0.0016953227163963816,0.057699793996163845,0.003691407974151059
2-modal,0.1,10000,1,0.025,25,0.10011088029409397,0.004694912484711646,0.04223803563890573,0.0016953227163963816,0.057699793996163845,0.003691407974151059
2-modal,0.1,10000,1,0.045,25,0.10011088029409397,0.004694912484711646,0.04223803563890573,0.0016953227163963816,0.057699793996163845,0.003691407974151059
2-modal,0.1,10000,1,0.065,25,0.10011088029409397,0.004694912484711646,0.04223803563890573,0.0016953227163963816,0.057699793996163845,0.003691407974151059
2-modal,0.1,10000,1,0.085,25,0.10011088029409397,0.004694912484711646,0.04223803563890573,0.0016953227163963816,0.057699793996163845,0.003691407974151059
2-modal,0.1,10000,1,0.1,25,0.10011088029409397,0.004694912484711646,0.04223803563890573,0.0016953227163963816,0.057699793996163845,0.003691407974151059
2-modal,0.1,10000,1,0.125,25,0.10011088029409397,0.004694912484711646,0.04223803563890573,0.0016953227163963816,0.057699793996163845,0.003691407974151059
2-modal,0.1,10000,1,0.15,25,0.10011088029409397,0.004694912484711646,0.04223803563890573,0.0016953227163963816,0.057699793996163845,0.003691407974151059
2-modal,0.1,10000,1,0.175,25,0.10010651456391431,0.004693543607502359,0.04223402015630184,0.0016936669296050175,0.05769542826598418,0.0036895925216801646
2-modal,0.1,10000,1,0.2,25,0.10010694605934355,0.004693509781470564,0.04223416683389919,0.0016929857057564259,0.057695859761413414,0.0036891482807049304
2-modal,0.1,10000,2,0.015,25,0.06503311199097625,0.005428232204954314,0.02184847388489083,0.004489719037992849,0.022622025693046114,0.004636436730237469
2-modal,0.1,10000,2,0.025,25,0.05733729567513121,0.0029863708701831273,0.012039459848762481,0.0015920141821752641,0.01492620937720108,0.0019933335957434913
2-modal,0.1,10000,2,0.045,25,0.05490353861740602,0.0024100769005913126,0.007828744721067123,0.0003114500768427006,0.012492452319475877,0.0010821304918053989
2-modal,0.1,10000,2,0.065,25,0.05498335552541124,0.0024324211198507844,0.006973667505850454,0.00019321422541021877,0.012572269227481109,0.0010611834966444227
2-modal,0.1,10000,2,0.085,25,0.0555290753602459,0.002438404575346791,0.0069002894740028435,0.0002417331440382632,0.013117989062315785,0.0011091815003030079
2-modal,0.1,10000,2,0.1,25,0.05609332044896353,0.00245278646435475,0.007055744780271382,0.0002595853266514085,0.013682234151033392,0.0011655432124195765
2-modal,0.1,10000,2,0.125,25,0.05715139377855112,0.0025251846288871357,0.007528651868716266,0.0002875697512245023,0.014740307480620997,0.0012958283582521362
2-modal,0.1,10000,2,0.15,25,0.05830683513144369,0.002599454035137498,0.0081790671782044,0.0003362135528370903,0.01589574883351357,0.0014092709548915291
2-modal,0.1,10000,2,0.175,25,0.05954244436422909,0.002693383628355519,0.008958330707710597,0.0003944521812935501,0.017131358066298966,0.0015245217719210863
2-modal,0.1,10000,2,0.2,25,0.06085021240046571,0.0028091186494079864,0.009847729510636302,0.0004627535264307752,0.018439126102535584,0.0016553109276318469
2-modal,0.1,10000,3,0.015,25,0.06486662301688001,0.005212425808121214,0.021653522829181506,0.004365696894505215,0.022455536718949887,0.004503108733363764
2-modal,0.1,10000,3,0.025,25,0.05729417676424028,0.002898448095528058,0.012003010392148296,0.0015514656917816618,0.014883090466310147,0.0019238073200577087
2-modal,0.1,10000,3,0.045,25,0.05488302135115829,0.0023983300689482496,0.007821396210598994,0.000315041586581376,0.012471935053228156,0.0010828886131347526
2-modal,0.1,10000,3,0.065,25,0.05497346857137859,0.002433436395905966,0.0069781284111559375,0.0001922702946654596,0.012562382273448455,0.0010650365921203516
2-modal,0.1,10000,3,0.085,25,0.05552022730820089,0.0024406693602314765,0.006906848634044855,0.0002468993946774554,0.01310914101027076,0.0011135546524879472
2-modal,0.1,10000,3,0.1,25,0.056090480775196544,0.0024580248119166095,0.007063573470828626,0.00026449739567095145,0.01367939447726641,0.0011691624449628826
2-modal,0.1,10000,3,0.125,25,0.05715086003946804,0.0025318288741244268,0.007537915540645532,0.0002925368073130919,0.014739773741537914,0.001298012802746873
2-modal,0.1,10000,3,0.15,25,0.05830754932011293,0.0026051482223951304,0.008188963019887566,0.00034114110263057525,0.015896463022182793,0.0014115710224487628
2-modal,0.1,10000,3,0.175,25,0.05954204254904614,0.002699200073001524,0.008967990870936762,0.0003994147034332825,0.017130956251116013,0.001526027331663563
2-modal,0.1,10000,3,0.2,25,0.060849424028095435,0.0028132903673111728,0.009857134077442532,0.000466601317613613,0.01843833773016531,0.0016547208848523836
2-modal,0.1,10000,4,0.015,25,0.053846447872336695,0.003243168479349494,0.011614943009422738,0.002506595713442101,0.011435361574406572,0.0026667414447589925
2-modal,0.1,10000,4,0.025,25,0.05105666678211481,0.0024427846819219407,0.008209991386537982,0.0014980217128024978,0.008645580484184678,0.001725010423232031
2-modal,0.1,10000,4,0.045,25,0.04981382679009239,0.0019878672862672898,0.005696593009486269,0.0009000724446766986,0.007402740492162271,0.0013336587092711751
2-modal,0.1,10000,4,0.065,25,0.04986013191414151,0.0020256427362368742,0.004808920566540067,0.0007079959008123204,0.0074490456162113776,0.0013287985605110132
2-modal,0.1,10000,4,0.085,25,0.05031723767670604,0.002090194263862128,0.0044979939928728695,0.000666745749126518,0.007906151378775907,0.001350977170449907
2-modal,0.1,10000,4,0.1,25,0.05082729150124637,0.0021984898948012857,0.004495643604619673,0.0006632087649187779,0.00841620520331624,0.001395915167794808
2-modal,0.1,10000,4,0.125,25,0.05182911703936295,0.0023740441538685876,0.004745957221174433,0.0006770675146005356,0.009418030741432812,0.0014803387340736678
2-modal,0.1,10000,4,0.15,25,0.05298671064538916,0.002544711823149171,0.005218306449473852,0.0007063793078933648,0.010575624347459033,0.0015954784187395131
2-modal,0.1,10000,4,0.175,25,0.054229816044764,0.0027149311142674725,0.00583647919676841,0.0007415267953039118,0.011818729746833874,0.001736351824088488
2-modal,0.1,10000,4,0.2,25,0.055536217601863405,0.0028488307939471933,0.0065564823126092854,0.0007879607864976315,0.013125131303933273,0.001858397329863474
2-modal,0.1,10000,5,0.015,25,0.053798311294861685,0.0032763043854866195,0.0116206716671714,0.0025029298991140446,0.011387224996931558,0.0027555468757374025
2-modal,0.1,10000,5,0.025,25,0.05105364532932577,0.002485198100321983,0.008216866164004402,0.0015461680441331953,0.00864255903139564,0.0018526761084705372
2-modal,0.1,10000,5,0.045,25,0.04982412059196634,0.001973143826874,0.00573241319884941,0.0009019053229543884,0.007413034294036209,0.0013735148497096036
2-modal,0.1,10000,5,0.065,25,0.049841065092423864,0.0020180932502683823,0.004833955411159811,0.0007083273504705935,0.007429978794493732,0.0013371997098944486
2-modal,0.1,10000,5,0.085,25,0.050299842015907634,0.0020869689015396474,0.004524595938265588,0.0006663768277379289,0.007888755717977512,0.0013614210451012151
2-modal,0.1,10000,5,0.1,25,0.05080918836385381,0.0021939074590704814,0.004519484476783443,0.0006569603877807857,0.008398102065923682,0.0013975111526708043
2-modal,0.1,10000,5,0.125,25,0.05181571314380655,0.002364485046357222,0.004764471720762049,0.0006759628424458235,0.009404626845876422,0.001474831454303304
2-modal,0.1,10000,5,0.15,25,0.05297226198215005,0.0025329625476582934,0.005234836763889905,0.0007048248053669576,0.010561175684219914,0.0015844612047366598
2-modal,0.1,10000,5,0.175,25,0.054216176678562204,0.002702859160354468,0.005849772103549647,0.0007399048378845295,0.011805090380632075,0.0017240078035845063
2-modal,0.1,10000,5,0.2,25,0.055524706389633,0.002834898362873859,0.006568468095273159,0.0007857404311317957,0.01311362009170287,0.0018444438226370595
2-modal,0.1,10000,6,0.015,25,0.044710255498751746,0.0017730504709032894,0.0018080967132779648,0.000617250633267737,0.0022991692008216135,0.0008384755195933229
2-modal,0.1,10000,6,0.025,25,0.04554423020926241,0.0017899875162663062,0.002052943398828001,0.0005412733733994963,0.0031331439113322763,0.0007799408307598957
2-modal,0.1,10000,6,0.045,25,0.047084791799296706,0.0017815528116276113,0.0026391493564022245,0.0004945526153295242,0.004673705501366584,0.0008594068959407201
2-modal,0.1,10000,6,0.065,25,0.04847128026872755,0.0019145558093885918,0.0032392315678071416,0.0005248071466641473,0.006060193970797421,0.0010225780370260967
2-modal,0.1,10000,6,0.085,25,0.049772299986295246,0.002045901669655328,0.003854596817345332,0.0005765099685963892,0.00736121368836511,0.0011640212118356613
2-modal,0.1,10000,6,0.1,25,0.05071481858908723,0.0021750587586393142,0.004331380021768591,0.0006046162558839446,0.008303732291157105,0.0012538452335488265
2-modal,0.1,10000,6,0.125,25,0.05225078689162488,0.0023577997617415377,0.005142579481440769,0.0006504583967276879,0.009839700593694753,0.0013755288844294368
2-modal,0.1,10000,6,0.15,25,0.053740209247337134,0.002542426564531615,0.005976226842434227,0.0006892927886581859,0.011329122949407007,0.0015265348474187306
2-modal,0.1,10000,6,0.175,25,0.05521892573350501,0.0027100018055825005,0.006831207073934879,0.0007370519587823387,0.01280783943557488,0.001675736619084819
2-modal,0.1,10000,6,0.2,25,0.056666980680252194,0.002832964234927827,0.007693215490372572,0.0007845604158578498,0.014255894382322063,0.0018034233035606581
2-modal,0.1,10000,7,0.015,25,0.04482362123356726,0.0017988226235894685,0.0019515572038231606,0.0006435502773292132,0.002412534935637136,0.0008336519666027919
2-modal,0.1,10000,7,0.025,25,0.04562613281143294,0.0018005247051968278,0.0021740116119301762,0.0005389407781275109,0.00321504651350282,0.0007451699356069026
2-modal,0.1,10000,7,0.045,25,0.047153061681433926,0.0017759134142860925,0.0027456635102144794,0.0004889588699262316,0.004741975383503797,0.0007769170923064117
2-modal,0.1,10000,7,0.065,25,0.04852413390672943,0.0019099493600661984,0.0033266123814757924,0.0005222666270822148,0.006113047608799306,0.0009595750921557968
2-modal,0.1,10000,7,0.085,25,0.04982338803486787,0.0020348653522347378,0.00392394614091099,0.0005685985775242546,0.0074123017369377405,0.0011064114182837822
2-modal,0.1,10000,7,0.1,25,0.050758951134083415,0.0021674385462345934,0.004388612544992873,0.0005996004562914582,0.008347864836153289,0.0012105319096069403
2-modal,0.1,10000,7,0.125,25,0.05228817608600185,0.002355415936947699,0.005192099018740119,0.000642270741562183,0.009877089788071723,0.0013479655667991686
2-modal,0.1,10000,7,0.15,25,0.0537708430146147,0.0025441705507445204,0.0060191110209697465,0.0006798405126296091,0.011359756716684566,0.0015113907696042421
2-modal,0.1,10000,7,0.175,25,0.055246690413888695,0.0027133356304806394,0.006869571249564911,0.0007273082918730823,0.01283560411595857,0.0016678900544571957
2-modal,0.1,10000,7,0.2,25,0.056692065425722735,0.0028343175898000944,0.007726786461763989,0.0007743309765940119,0.014280979127792599,0.001796980760504289
2-modal,0.1,10000,8,0.015,25,0.044923643395259616,0.0019138530638952557,0.0020933629864297414,0.000600672626942236,0.002512557097329486,0.0008210128588841619
2-modal,0.1,10000,8,0.025,25,0.045687777611453075,0.0019216665039333552,0.002253331451485164,0.0005832282222051897,0.003276691313522947,0.0007353824770119828
2-modal,0.1,10000,8,0.045,25,0.047122704201447006,0.0018847883109049846,0.0027339291633803127,0.0006089300606590482,0.004711617903516877,0.000853894348515809
2-modal,0.1,10000,8,0.065,25,0.04847017751785442,0.0020037053553109262,0.003296522327260716,0.000633692671234831,0.006059091219924297,0.0010579086290082558
2-modal,0.1,10000,8,0.085,25,0.04977407391816805,0.002118719796983932,0.0038946065867295097,0.0006477059008642612,0.007362987620237924,0.0012044618246634807
2-modal,0.1,10000,8,0.1,25,0.05071506375228413,0.0022353190070733375,0.004362198521543305,0.0006541301412847386,0.008303977454354,0.0012951383594446552
2-modal,0.1,10000,8,0.125,25,0.05225394943296389,0.00240306806156405,0.005173659317050926,0.0006659857941782912,0.009842863135033759,0.001409151450330352
2-modal,0.1,10000,8,0.15,25,0.05374919860230699,0.0025718249660675444,0.006014676060685809,0.0006872983759163183,0.011338112304376853,0.0015459245820773708
2-modal,0.1,10000,8,0.175,25,0.05523835982925176,0.002727677983307116,0.006879738423808215,0.0007272319360089595,0.012827273531321631,0.0016855414505218863
2-modal,0.1,10000,8,0.2,25,0.056693539072520845,0.002841825094730292,0.0077491926170366555,0.0007716513803543003,0.014282452774590717,0.0018042222369264364
3-modal,0.1,100,1,0.015,25,0.09906961230221428,0.004317154508930966,0.0443127381617468,0.0013005941427805107,0.059016208057543144,0.004199299509774264
3-modal,0.1,100,1,0.025,25,0.09906961230221428,0.004317154508930966,0.0443127381617468,0.0013005941427805107,0.059016208057543144,0.004199299509774264
3-modal,0.1,100,1,0.045,25,0.09906961230221428,0.004317154508930966,0.0443127381617468,0.0013005941427805107,0.059016208057543144,0.004199299509774264
3-modal,0.1,100,1,0.065,25,0.09906961230221428,0.004317154508930966,0.0443127381617468,0.0013005941427805107,0.059016208057543144,0.004199299509774264
3-modal,0.1,100,1,0.085,25,0.09906961230221428,0.004317154508930966,0.0443127381617468,0.0013005941427805107,0.059016208057543144,0.004199299509774264
3-modal,0.1,100,1,0.1,25,0.09906950134405097,0.004317230099906562,0.04431265377194418,0.0013004591654500592,0.05901609709937985,0.0041993131583652555
3-modal,0.1,100,1,0.125,25,0.099033552045994,0.004293328578454651,0.04428123869385044,0.0012495435130240066,0.05898014780132287,0.004166681503868644
3-modal,0.1,100,1,0.15,25,0.09897825068830053,0.0042511792295326254,0.04423321852301396,0.0011843968521300446,0.058924846443629414,0.004100487592742874
3-modal,0.1,100,1,0.175,25,0.09895738829363618,0.00426466676422165,0.0442113789274878,0.001190014260863062,0.05890398404896505,0.004111244920336787
3-modal,0.1,100,1,0.2,25,0.09895903873528411,0.00429380493341442,0.0442108872330698,0.001222042893747062,0.05890563449061301,0.004154345888694709
3-modal,0.1,100,2,0.015,25,0.10055603483778697,0.0045089556996956185,0.04579291319024387,0.0031455784701166158,0.06050263059311587,0.005104908817388778
3-modal,0.1,100,2,0.025,25,0.10055603483778697,0.0045089556996956185,0.04579291319024387,0.0031455784701166158,0.06050263059311587,0.005104908817388778
3-modal,0.1,100,2,0.045,25,0.10055603483778697,0.0045089556996956185,0.04579291319024387,0.0031455784701166158,0.06050263059311587,0.005104908817388778
3-modal,0.1,100,2,0.065,25,0.10053900922784116,0.004490423932509839,0.045776770052854285,0.0030993201294455164,0.06048560498317006,0.005078332523636645
3-modal,0.1,100,2,0.085,25,0.1004093189076897,0.00436665798925333,0.0456567792952394,0.0027580734187979536,0.060355914663018595,0.004882623553460106
3-modal,0.1,100,2,0.1,25,0.10027923623583927,0.004285542797485961,0.04553279804972801,0.0024397330203433185,0.060225831991168155,0.004722735077632317
3-modal,0.1,100,2,0.125,25,0.10004360395925961,0.004244157249102866,0.045305312728559546,0.0019679737149123928,0.059990199714588494,0.004532206839534482
3-modal,0.1,100,2,0.15,25,0.0997356277787024,0.004275507830034287,0.04500867354489269,0.0016506913381609597,0.05968222353403128,0.004433614195121135
3-modal,0.1,100,2,0.175,25,0.09943106323378886,0.004333443035743553,0.04471733265164374,0.0015221076428865942,0.05937765898911774,0.004383995326792015
3-modal,0.1,100,2,0.2,25,0.09924606411908743,0.004355735244041607,0.04453367501756657,0.0014440945619336773,0.05919265987441632,0.0043420492175828985
3-modal,0.1,100,3,0.015,25,0.08439911717082188,0.02997932062328718,0.047570472557551646,0.03130965820409335,0.04434571292615076,0.028886028210706384
3-modal,0.1,100,3,0.025,25,0.06126390237506092,0.012578651038696674,0.022274236518719306,0.012654965724810657,0.021210498130389797,0.011245516633291333
3-modal,0.1,100,3,0.045,25,0.05030258710638431,0.005313991806080998,0.009248175486522119,0.004544688036661245,0.010249182861713186,0.0036290485543248375
3-modal,0.1,100,3,0.065,25,0.04787853634289224,0.003917016964916179,0.005371998647030089,0.0023556240079646573,0.00782513209822112,0.0023864108438733057
3-modal,0.1,100,3,0.085,25,0.047571994994663455,0.0037214384170571996,0.003949263356645257,0.00160759813323171,0.007518590749992345,0.0026385356092974792
3-modal,0.1,100,3,0.1,25,0.048019660325781956,0.003791869191778294,0.003620591989325911,0.0014657584616261593,0.007966256081110838,0.0029231341926072886
3-modal,0.1,100,3,0.125,25,0.049385119454876246,0.003966314952251814,0.003832934269720814,0.0015745064918190436,0.009331715210205125,0.003300696756180644
3-modal,0.1,100,3,0.15,25,0.05114373688433609,0.004133548096746971,0.004622887485096002,0.0017746383811269146,0.01109033263966497,0.0035841994941650515
3-modal,0.1,100,3,0.175,25,0.0530817883235427,0.004284121975019157,0.0057430466488743335,0.0019578812027940145,0.013028384078871587,0.003812060781872487
3-modal,0.1,100,3,0.2,25,0.05508769660732387,0.004405465111580997,0.0070558828286925454,0.0021143067221652567,0.015034292362652754,0.003989688981142329
3-modal,0.1,100,4,0.015,25,0.09144324270632863,0.032984063245921035,0.05559244482964488,0.036461043708684034,0.051389838461657525,0.032569141527632794
3-modal,0.1,100,4,0.025,25,0.06624803924195383,0.016111580736560275,0.02717061850286819,0.016177288329318258,0.026194634997282706,0.015605844106664673
3-modal,0.1,100,4,0.045,25,0.05324573529557397,0.006243818315740562,0.012061943156946444,0.005464187798284629,0.01319233105090286,0.005533394123082845
3-modal,0.1,100,4,0.065,25,0.05034049739536857,0.004675933207078833,0.007658302343684556,0.0031187289394665127,0.010287093150697459,0.0040231677014966275
3-modal,0.1,100,4,0.085,25,0.04977836466857841,0.004543219634743528,0.005940964489519689,0.0025156231413827656,0.009724960423907301,0.004054761820331067
